"Año","Mes","Región","Inflación mensual general"
"2015","2015/02/01 00:00:00","QUITO ","0,006498057032"
"2015","2015/02/01 00:00:00","SANTO DOMINGO ","0,01884355373071"
"2015","2015/02/01 00:00:00","SIERRA","0,0059306240775"
"2015","2015/03/01 00:00:00","AMBATO","0,00117476283512"
"2015","2015/03/01 00:00:00","COSTA ","0,00645177444688"
"2015","2015/03/01 00:00:00","CUENCA","0,00342177809142"
"2015","2015/03/01 00:00:00","ESMERALDAS","0,00680507180608"
"2015","2015/03/01 00:00:00","GUAYAQUIL ","0,00666458093811"
"2015","2015/03/01 00:00:00","LOJA","0,00224625644279"
"2015","2015/03/01 00:00:00","MACHALA ","0,00740489928089"
"2015","2015/03/01 00:00:00","MANTA ","0,00513614721082"
"2015","2015/03/01 00:00:00","NACIONAL","0,00414185867872"
"2015","2015/03/01 00:00:00","QUITO ","0,00121253650185"
"2015","2015/03/01 00:00:00","SANTO DOMINGO ","0,00681435319546"
"2015","2015/03/01 00:00:00","SIERRA","0,00157946092949"
"2015","2015/04/01 00:00:00","AMBATO","0,00639529123184"
"2015","2015/04/01 00:00:00","COSTA ","0,00864689412366"
"2015","2015/04/01 00:00:00","CUENCA","0,00530395319204"
"2015","2015/04/01 00:00:00","ESMERALDAS","0,00828396497436"
"2015","2015/04/01 00:00:00","GUAYAQUIL ","0,01031441345222"
"2015","2015/04/01 00:00:00","LOJA","0,00721102109931"
"2015","2015/04/01 00:00:00","MACHALA ","0,00579090862859"
"2015","2015/04/01 00:00:00","MANTA ","0,00579832606333"
"2015","2015/04/01 00:00:00","NACIONAL","0,00837239522369"
"2015","2015/04/01 00:00:00","QUITO ","0,00910422667811"
"2015","2015/04/01 00:00:00","SANTO DOMINGO ","0,00619097848747"
"2015","2015/04/01 00:00:00","SIERRA","0,0080664106967"
"2015","2015/05/01 00:00:00","AMBATO","0,00391708222924"
"2015","2015/05/01 00:00:00","COSTA ","0,00156083419191"
"2015","2015/05/01 00:00:00","CUENCA","0,00261339739246"
"2015","2015/05/01 00:00:00","ESMERALDAS","0,00249418968068"
"2015","2015/05/01 00:00:00","GUAYAQUIL ","0,00194212632334"
"2015","2015/05/01 00:00:00","LOJA","0,00377495340744"
"2015","2015/05/01 00:00:00","MACHALA ","0,00240836242509"
"2015","2015/05/01 00:00:00","MANTA ","-0,00022118480949"
"2015","2015/05/01 00:00:00","NACIONAL","0,00177027607802"
"2015","2015/05/01 00:00:00","QUITO ","0,00108367721374"
"2015","2015/05/01 00:00:00","SANTO DOMINGO ","0,00134665428753"
"2015","2015/05/01 00:00:00","SIERRA","0,00200387622089"
"2015","2015/06/01 00:00:00","AMBATO","0,01075565190514"
"2015","2015/06/01 00:00:00","COSTA ","0,00384157229545"
"2015","2015/06/01 00:00:00","CUENCA","0,00180402397012"
"2015","2015/06/01 00:00:00","ESMERALDAS","0,00067024094679"
"2015","2015/06/01 00:00:00","GUAYAQUIL ","0,00486575545271"
"2015","2015/06/01 00:00:00","LOJA","-0,0005348390051"
"2015","2015/06/01 00:00:00","MACHALA ","0,00202344625342"
"2015","2015/06/01 00:00:00","MANTA ","0,00279963014887"
"2015","2015/06/01 00:00:00","NACIONAL","0,00407548979979"
"2015","2015/06/01 00:00:00","QUITO ","0,00436520562676"
"2015","2015/06/01 00:00:00","SANTO DOMINGO ","0,00324265383416"
"2015","2015/06/01 00:00:00","SIERRA","0,00433627164543"
"2015","2015/07/01 00:00:00","AMBATO","-0,00474342524149"
"2015","2015/07/01 00:00:00","COSTA ","0,00011326119779"
"2015","2015/07/01 00:00:00","CUENCA","0,00268842370562"
"2015","2015/07/01 00:00:00","ESMERALDAS","0,00311940972371"
"2015","2015/07/01 00:00:00","GUAYAQUIL ","-0,00070200156372"
"2015","2015/07/01 00:00:00","LOJA","-0,00354890887215"
"2015","2015/07/01 00:00:00","MACHALA ","0,00329126577605"
"2015","2015/07/01 00:00:00","MANTA ","0,00038318471539"
"2015","2015/07/01 00:00:00","NACIONAL","-0,00079501885287"
"2015","2015/07/01 00:00:00","QUITO ","-0,00152595246297"
"2015","2015/07/01 00:00:00","SANTO DOMINGO ","-0,00030080271802"
"2015","2015/07/01 00:00:00","SIERRA","-0,00180711435269"
"2015","2015/08/01 00:00:00","AMBATO","0,00203323039234"
"2015","2015/08/01 00:00:00","COSTA ","-0,00124222914518"
"2015","2015/08/01 00:00:00","CUENCA","0,00260034037165"
"2015","2015/08/01 00:00:00","ESMERALDAS","0,00180964163697"
"2015","2015/08/01 00:00:00","GUAYAQUIL ","-0,00162766299049"
"2015","2015/08/01 00:00:00","LOJA","0,00749189249728"
"2015","2015/08/01 00:00:00","MACHALA ","-0,00049315308939"
"2015","2015/08/01 00:00:00","MANTA ","-0,00158667595454"
"2015","2015/08/01 00:00:00","NACIONAL","-0,0000130889878"
"2015","2015/08/01 00:00:00","QUITO ","-0,00032631258015"
"2015","2015/08/01 00:00:00","SANTO DOMINGO ","-0,00088015606692"
"2015","2015/08/01 00:00:00","SIERRA","0,00135917485966"
"2015","2015/09/01 00:00:00","AMBATO","0,00362148311352"
"2015","2015/09/01 00:00:00","COSTA ","0,00200221275353"
"2015","2015/09/01 00:00:00","CUENCA","-0,00175339436363"
"2015","2015/09/01 00:00:00","ESMERALDAS","0,00319054066512"
"2015","2015/09/01 00:00:00","GUAYAQUIL ","0,00317745160029"
"2015","2015/09/01 00:00:00","LOJA","0,00106610818544"
"2015","2015/09/01 00:00:00","MACHALA ","-0,00030239446337"
"2015","2015/09/01 00:00:00","MANTA ","-0,00075301802667"
"2015","2015/09/01 00:00:00","NACIONAL","0,00264426749746"
"2015","2015/09/01 00:00:00","QUITO ","0,00467381266845"
"2015","2015/09/01 00:00:00","SANTO DOMINGO ","0,00116636038374"
"2015","2015/09/01 00:00:00","SIERRA","0,00335922392231"
"2015","2015/10/01 00:00:00","AMBATO","0,00006108424605"
"2015","2015/10/01 00:00:00","COSTA ","-0,00144789731461"
"2015","2015/10/01 00:00:00","CUENCA","0,00261960363271"
"2015","2015/10/01 00:00:00","ESMERALDAS","-0,00081730369089"
"2015","2015/10/01 00:00:00","GUAYAQUIL ","-0,00172714296797"
"2015","2015/10/01 00:00:00","LOJA","0,00026751133272"
"2015","2015/10/01 00:00:00","MACHALA ","-0,00250960301268"
"2015","2015/10/01 00:00:00","MANTA ","-0,00014974773437"
"2015","2015/10/01 00:00:00","NACIONAL","-0,00090481618758"
"2015","2015/10/01 00:00:00","QUITO ","-0,00100425477374"
"2015","2015/10/01 00:00:00","SANTO DOMINGO ","-0,00198437489769"
"2015","2015/10/01 00:00:00","SIERRA","-0,00030088938617"
"2015","2015/11/01 00:00:00","AMBATO","-0,00004701612758"
"2015","2015/11/01 00:00:00","COSTA ","-0,00001975371259"
"2015","2015/11/01 00:00:00","CUENCA","0,00186565488274"
"2015","2015/11/01 00:00:00","ESMERALDAS","0,00076811074391"
"2015","2015/11/01 00:00:00","GUAYAQUIL ","-0,00079630623138"
"2015","2015/11/01 00:00:00","LOJA","0,0013503080574"
"2015","2015/11/01 00:00:00","MACHALA ","0,00246035531231"
"2015","2015/11/01 00:00:00","MANTA ","0,00034954489118"
"2015","2015/11/01 00:00:00","NACIONAL","0,00107409300206"
"2015","2015/11/01 00:00:00","QUITO ","0,00309847819524"
"2015","2015/11/01 00:00:00","SANTO DOMINGO ","0,0018292013993"
"2015","2015/11/01 00:00:00","SIERRA","0,00228909420046"
"2015","2015/12/01 00:00:00","AMBATO","0,00338723552671"
"2015","2015/12/01 00:00:00","COSTA ","0,00058846450462"
"2015","2015/12/01 00:00:00","CUENCA","0,0062755646544"
"2015","2015/12/01 00:00:00","ESMERALDAS","-0,00088187928745"
"2015","2015/12/01 00:00:00","GUAYAQUIL ","0,00100711033581"
"2015","2015/12/01 00:00:00","LOJA","-0,0005355535192"
"2015","2015/12/01 00:00:00","MACHALA ","0,00260469875093"
"2015","2015/12/01 00:00:00","MANTA ","-0,00056902903927"
"2015","2015/12/01 00:00:00","NACIONAL","0,00094405261526"
"2015","2015/12/01 00:00:00","QUITO ","0,00043212508894"
"2015","2015/12/01 00:00:00","SANTO DOMINGO ","-0,00065874734075"
"2015","2015/12/01 00:00:00","SIERRA","0,00133811565706"
"2016","2016/01/01 00:00:00","AMBATO","0,0044734031292"
"2016","2016/01/01 00:00:00","COSTA ","0,00323958950216"
"2016","2016/01/01 00:00:00","CUENCA","0,00141496919747"
"2016","2016/01/01 00:00:00","ESMERALDAS","0,01174343065333"
"2016","2016/01/01 00:00:00","GUAYAQUIL ","0,00142391265808"
"2016","2016/01/01 00:00:00","LOJA","0,00528746400089"
"2016","2016/01/01 00:00:00","MACHALA ","0,00134397669"
"2016","2016/01/01 00:00:00","MANTA ","0,00576307093514"
"2016","2016/01/01 00:00:00","NACIONAL","0,00308156793444"
"2016","2016/01/01 00:00:00","QUITO ","0,00229134627477"
"2016","2016/01/01 00:00:00","SANTO DOMINGO ","0,0055719333476"
"2016","2016/01/01 00:00:00","SIERRA","0,00290657852418"
"2016","2016/02/01 00:00:00","AMBATO","0,00449056837293"
"2016","2016/02/01 00:00:00","COSTA ","0,00156917718515"
"2016","2016/02/01 00:00:00","CUENCA","-0,00161483623394"
"2016","2016/02/01 00:00:00","ESMERALDAS","0,00228052694109"
"2016","2016/02/01 00:00:00","GUAYAQUIL ","0,0012238235019"
"2016","2016/02/01 00:00:00","LOJA","0,00157347236945"
"2016","2016/02/01 00:00:00","MACHALA ","0,0049531589447"
"2016","2016/02/01 00:00:00","MANTA ","0,0009603739834"
"2016","2016/02/01 00:00:00","NACIONAL","0,00138043624841"
"2016","2016/02/01 00:00:00","QUITO ","0,00080288191342"
"2016","2016/02/01 00:00:00","SANTO DOMINGO ","0,00151382852459"
"2016","2016/02/01 00:00:00","SIERRA","0,00117136083199"
"2016","2016/03/01 00:00:00","AMBATO","-0,0019371236082"
"2016","2016/03/01 00:00:00","COSTA ","0,00217077247741"
"2016","2016/03/01 00:00:00","CUENCA","0,00466240351482"
"2016","2016/03/01 00:00:00","ESMERALDAS","0,00247533507872"
"2016","2016/03/01 00:00:00","GUAYAQUIL ","0,00402820897283"
"2016","2016/03/01 00:00:00","LOJA","0,00064558029667"
"2016","2016/03/01 00:00:00","MACHALA ","0,00096625176651"
"2016","2016/03/01 00:00:00","MANTA ","-0,00227969158203"
"2016","2016/03/01 00:00:00","NACIONAL","0,00137015609557"
"2016","2016/03/01 00:00:00","QUITO ","0,00028777046705"
"2016","2016/03/01 00:00:00","SANTO DOMINGO ","-0,00013973682266"
"2016","2016/03/01 00:00:00","SIERRA","0,00048292933534"
"2016","2016/04/01 00:00:00","AMBATO","-0,00313072014031"
"2016","2016/04/01 00:00:00","COSTA ","0,00496928923281"
"2016","2016/04/01 00:00:00","CUENCA","-0,00094373894308"
"2016","2016/04/01 00:00:00","ESMERALDAS","0,00310508982087"
"2016","2016/04/01 00:00:00","GUAYAQUIL ","0,00453406669183"
"2016","2016/04/01 00:00:00","LOJA","-0,00150196985694"
"2016","2016/04/01 00:00:00","MACHALA ","0,01088504498136"
"2016","2016/04/01 00:00:00","MANTA ","0,00665295889621"
"2016","2016/04/01 00:00:00","NACIONAL","0,00306576018604"
"2016","2016/04/01 00:00:00","QUITO ","0,00274723755928"
"2016","2016/04/01 00:00:00","SANTO DOMINGO ","-0,00080231316231"
"2016","2016/04/01 00:00:00","SIERRA","0,00095274961273"
"2016","2016/05/01 00:00:00","AMBATO","0,00513101112493"
"2016","2016/05/01 00:00:00","COSTA ","-0,00064709827798"
"2016","2016/05/01 00:00:00","CUENCA","0,00289528289836"
"2016","2016/05/01 00:00:00","ESMERALDAS","0,00307374608398"
"2016","2016/05/01 00:00:00","GUAYAQUIL ","-0,00130681099984"
"2016","2016/05/01 00:00:00","LOJA","-0,00310895778696"
"2016","2016/05/01 00:00:00","MACHALA ","0,0027770929416"
"2016","2016/05/01 00:00:00","MANTA ","-0,0010649385854"
"2016","2016/05/01 00:00:00","NACIONAL","0,0003179953095"
"2016","2016/05/01 00:00:00","QUITO ","0,00125542231814"
"2016","2016/05/01 00:00:00","SANTO DOMINGO ","-0,00156933899659"
"2016","2016/05/01 00:00:00","SIERRA","0,00139359511731"
"2016","2016/06/01 00:00:00","AMBATO","-0,00125003189965"
"2016","2016/06/01 00:00:00","COSTA ","0,00470059239812"
"2016","2016/06/01 00:00:00","CUENCA","-0,00017024276277"
"2016","2016/06/01 00:00:00","ESMERALDAS","0,00073215403024"
"2016","2016/06/01 00:00:00","GUAYAQUIL ","0,00654154662527"
"2016","2016/06/01 00:00:00","LOJA","0,00273923141316"
"2016","2016/06/01 00:00:00","MACHALA ","0,00100386820916"
"2016","2016/06/01 00:00:00","MANTA ","0,00265437681578"
"2016","2016/06/01 00:00:00","NACIONAL","0,00358857193346"
"2016","2016/06/01 00:00:00","QUITO ","0,00352586818614"
"2016","2016/06/01 00:00:00","SANTO DOMINGO ","0,00303360852597"
"2016","2016/06/01 00:00:00","SIERRA","0,0023517459389"
"2016","2016/07/01 00:00:00","AMBATO","-0,00049595369767"
"2016","2016/07/01 00:00:00","COSTA ","-0,00173756008739"
"2016","2016/07/01 00:00:00","CUENCA","-0,00115230517438"
"2016","2016/07/01 00:00:00","ESMERALDAS","-0,00279802708858"
"2016","2016/07/01 00:00:00","GUAYAQUIL ","-0,00279086721411"
"2016","2016/07/01 00:00:00","LOJA","0,00024754040871"
"2016","2016/07/01 00:00:00","MACHALA ","0,00168674455757"
"2016","2016/07/01 00:00:00","MANTA ","-0,00051563532731"
"2016","2016/07/01 00:00:00","NACIONAL","-0,00085202382591"
"2016","2016/07/01 00:00:00","QUITO ","0,00047514010871"
"2016","2016/07/01 00:00:00","SANTO DOMINGO ","0,00080124722865"
"2016","2016/07/01 00:00:00","SIERRA","0,00013520587609"
"2016","2016/08/01 00:00:00","AMBATO","-0,00306369523386"
"2016","2016/08/01 00:00:00","COSTA ","-0,00148923226597"
"2016","2016/08/01 00:00:00","CUENCA","-0,00031673268365"
"2016","2016/08/01 00:00:00","ESMERALDAS","-0,0009959267869"
"2016","2016/08/01 00:00:00","GUAYAQUIL ","0,00006105511687"
"2016","2016/08/01 00:00:00","LOJA","-0,00175745921379"
"2016","2016/08/01 00:00:00","MACHALA ","-0,00150149277385"
"2016","2016/08/01 00:00:00","MANTA ","-0,00632104899778"
"2016","2016/08/01 00:00:00","NACIONAL","-0,00163017094656"
"2016","2016/08/01 00:00:00","QUITO ","-0,00175400495942"
"2016","2016/08/01 00:00:00","SANTO DOMINGO ","-0,00189126156422"
"2016","2016/08/01 00:00:00","SIERRA","-0,0017870002313"
"2016","2016/09/01 00:00:00","AMBATO","0,00257738708978"
"2016","2016/09/01 00:00:00","COSTA ","0,0015445885721"
"2016","2016/09/01 00:00:00","CUENCA","0,0092680161266"
"2016","2016/09/01 00:00:00","ESMERALDAS","0,00356683161884"
"2016","2016/09/01 00:00:00","GUAYAQUIL ","0,00154017155442"
"2016","2016/09/01 00:00:00","LOJA","0,00044299598276"
"2016","2016/09/01 00:00:00","MACHALA ","-0,00002857636866"
"2016","2016/09/01 00:00:00","MANTA ","0,00156986399954"
"2016","2016/09/01 00:00:00","NACIONAL","0,00152368939712"
"2016","2016/09/01 00:00:00","QUITO ","0,00015379962927"
"2016","2016/09/01 00:00:00","SANTO DOMINGO ","0,00139179807519"
"2016","2016/09/01 00:00:00","SIERRA","0,00150042730575"
"2016","2016/10/01 00:00:00","AMBATO","-0,00204669019947"
"2016","2016/10/01 00:00:00","COSTA ","-0,0009709532313"
"2016","2016/10/01 00:00:00","CUENCA","-0,00012486848608"
"2016","2016/10/01 00:00:00","ESMERALDAS","-0,00014644676641"
"2016","2016/10/01 00:00:00","GUAYAQUIL ","-0,00109900200192"
"2016","2016/10/01 00:00:00","LOJA","-0,00105746999246"
"2016","2016/10/01 00:00:00","MACHALA ","-0,00004972445457"
"2016","2016/10/01 00:00:00","MANTA ","-0,00195187503768"
"2016","2016/10/01 00:00:00","NACIONAL","-0,00082248029822"
"2016","2016/10/01 00:00:00","QUITO ","-0,00034670377578"
"2016","2016/10/01 00:00:00","SANTO DOMINGO ","0,00082682901473"
"2016","2016/10/01 00:00:00","SIERRA","-0,00065721012938"
"2016","2016/11/01 00:00:00","AMBATO","0,00048423132319"
"2016","2016/11/01 00:00:00","COSTA ","-0,002197482283"
"2016","2016/11/01 00:00:00","CUENCA","-0,0035744602329"
"2016","2016/11/01 00:00:00","ESMERALDAS","0,00364611872271"
"2016","2016/11/01 00:00:00","GUAYAQUIL ","-0,00321379221107"
"2016","2016/11/01 00:00:00","LOJA","-0,00129233834069"
"2016","2016/11/01 00:00:00","MACHALA ","-0,0010338442139"
"2016","2016/11/01 00:00:00","MANTA ","-0,0023637109707"
"2016","2016/11/01 00:00:00","NACIONAL","-0,00145242116852"
"2016","2016/11/01 00:00:00","QUITO ","-0,00022214626402"
"2016","2016/11/01 00:00:00","SANTO DOMINGO ","-0,00030856322712"
"2016","2016/11/01 00:00:00","SIERRA","-0,00062332933776"
"2016","2016/12/01 00:00:00","AMBATO","0,00593796404637"
"2016","2016/12/01 00:00:00","COSTA ","0,00161513076323"
"2016","2016/12/01 00:00:00","CUENCA","0,0002535609813"
"2016","2016/12/01 00:00:00","ESMERALDAS","-0,00200799923284"
"2016","2016/12/01 00:00:00","GUAYAQUIL ","0,0002362706215"
"2016","2016/12/01 00:00:00","LOJA","-0,00160589000897"
"2016","2016/12/01 00:00:00","MACHALA ","0,00290136397044"
"2016","2016/12/01 00:00:00","MANTA ","0,0065479086763"
"2016","2016/12/01 00:00:00","NACIONAL","0,00158789945524"
"2016","2016/12/01 00:00:00","QUITO ","0,00146304031637"
"2016","2016/12/01 00:00:00","SANTO DOMINGO ","0,00197101286823"
"2016","2016/12/01 00:00:00","SIERRA","0,0015576440164"
"2017","2017/01/01 00:00:00","AMBATO","0,00300810905212"
"2017","2017/01/01 00:00:00","COSTA ","0,0014365727851"
"2017","2017/01/01 00:00:00","CUENCA","0,00415037253792"
"2017","2017/01/01 00:00:00","ESMERALDAS","-0,00165833436526"
"2017","2017/01/01 00:00:00","GUAYAQUIL ","0,00271793946313"
"2017","2017/01/01 00:00:00","LOJA","-0,00031977151169"
"2017","2017/01/01 00:00:00","MACHALA ","0,0004172894394"
"2017","2017/01/01 00:00:00","MANTA ","-0,00127170346931"
"2017","2017/01/01 00:00:00","NACIONAL","0,00087802460833"
"2017","2017/01/01 00:00:00","QUITO ","-0,00091714402154"
"2017","2017/01/01 00:00:00","SANTO DOMINGO ","0,00220483287578"
"2017","2017/01/01 00:00:00","SIERRA","0,00025742519782"
"2017","2017/02/01 00:00:00","AMBATO","0,00095007624097"
"2017","2017/02/01 00:00:00","COSTA ","0,00339760070034"
"2017","2017/02/01 00:00:00","CUENCA","0,00146440412021"
"2017","2017/02/01 00:00:00","ESMERALDAS","0,00401018173062"
"2017","2017/02/01 00:00:00","GUAYAQUIL ","0,00496247681691"
"2017","2017/02/01 00:00:00","LOJA","0,00025987382716"
"2017","2017/02/01 00:00:00","MACHALA ","0,00104587405585"
"2017","2017/02/01 00:00:00","MANTA ","-0,00019337363534"
"2017","2017/02/01 00:00:00","NACIONAL","0,00198239742056"
"2017","2017/02/01 00:00:00","QUITO ","0,00013296949808"
"2017","2017/02/01 00:00:00","SANTO DOMINGO ","0,00212349035652"
"2017","2017/02/01 00:00:00","SIERRA","0,0004081234425"
"2017","2017/03/01 00:00:00","AMBATO","0,00228773096957"
"2017","2017/03/01 00:00:00","COSTA ","0,0017371581814"
"2017","2017/03/01 00:00:00","CUENCA","0,00102500526672"
"2017","2017/03/01 00:00:00","ESMERALDAS","-0,00334009979432"
"2017","2017/03/01 00:00:00","GUAYAQUIL ","0,00295282977687"
"2017","2017/03/01 00:00:00","LOJA","0,00456271855131"
"2017","2017/03/01 00:00:00","MACHALA ","-0,00171010390855"
"2017","2017/03/01 00:00:00","MANTA ","0,00170876628378"
"2017","2017/03/01 00:00:00","NACIONAL","0,00137693262354"
"2017","2017/03/01 00:00:00","QUITO ","-0,00010192449373"
"2017","2017/03/01 00:00:00","SANTO DOMINGO ","0,0005925951896"
"2017","2017/03/01 00:00:00","SIERRA","0,00097501844473"
"2017","2017/04/01 00:00:00","AMBATO","-0,00052857978108"
"2017","2017/04/01 00:00:00","COSTA ","0,0071879920464"
"2017","2017/04/01 00:00:00","CUENCA","0,00000255245533"
"2017","2017/04/01 00:00:00","ESMERALDAS","0,00469049435165"
"2017","2017/04/01 00:00:00","GUAYAQUIL ","0,00695430610116"
"2017","2017/04/01 00:00:00","LOJA","0,00316959500622"
"2017","2017/04/01 00:00:00","MACHALA ","0,00241008946891"
"2017","2017/04/01 00:00:00","MANTA ","0,01201891076552"
"2017","2017/04/01 00:00:00","NACIONAL","0,00434842015415"
"2017","2017/04/01 00:00:00","QUITO ","0,00134647016284"
"2017","2017/04/01 00:00:00","SANTO DOMINGO ","0,00424163979691"
"2017","2017/04/01 00:00:00","SIERRA","0,00117781810514"
"2017","2017/05/01 00:00:00","AMBATO","0,00130788942218"
"2017","2017/05/01 00:00:00","COSTA ","-0,00071357078011"
"2017","2017/05/01 00:00:00","CUENCA","0,00218267305526"
"2017","2017/05/01 00:00:00","ESMERALDAS","-0,00184014608535"
"2017","2017/05/01 00:00:00","GUAYAQUIL ","0,00077269949633"
"2017","2017/05/01 00:00:00","LOJA","-0,00093029492329"
"2017","2017/05/01 00:00:00","MACHALA ","-0,00088400061422"
"2017","2017/05/01 00:00:00","MANTA ","-0,00697459641892"
"2017","2017/05/01 00:00:00","NACIONAL","0,00045645566958"
"2017","2017/05/01 00:00:00","QUITO ","0,00238688765837"
"2017","2017/05/01 00:00:00","SANTO DOMINGO ","0,00482973504885"
"2017","2017/05/01 00:00:00","SIERRA","0,00177072562148"
"2017","2017/06/01 00:00:00","AMBATO","-0,00414385002746"
"2017","2017/06/01 00:00:00","COSTA ","-0,00802198846958"
"2017","2017/06/01 00:00:00","CUENCA","-0,00282776671709"
"2017","2017/06/01 00:00:00","ESMERALDAS","-0,00486939506003"
"2017","2017/06/01 00:00:00","GUAYAQUIL ","-0,01095452508512"
"2017","2017/06/01 00:00:00","LOJA","-0,00493556677088"
"2017","2017/06/01 00:00:00","MACHALA ","-0,00374198626171"
"2017","2017/06/01 00:00:00","MANTA ","-0,00122433169139"
"2017","2017/06/01 00:00:00","NACIONAL","-0,00576902248113"
"2017","2017/06/01 00:00:00","QUITO ","-0,00274769311267"
"2017","2017/06/01 00:00:00","SANTO DOMINGO ","-0,00948179200495"
"2017","2017/06/01 00:00:00","SIERRA","-0,00324459221484"
"2017","2017/07/01 00:00:00","AMBATO","0,00006111964974"
"2017","2017/07/01 00:00:00","COSTA ","-0,00094573565644"
"2017","2017/07/01 00:00:00","CUENCA","-0,00224598210505"
"2017","2017/07/01 00:00:00","ESMERALDAS","-0,00211861158093"
"2017","2017/07/01 00:00:00","GUAYAQUIL ","-0,00130202066808"
"2017","2017/07/01 00:00:00","LOJA","-0,00013733362381"
"2017","2017/07/01 00:00:00","MACHALA ","0,00226362734036"
"2017","2017/07/01 00:00:00","MANTA ","0,00028787237206"
"2017","2017/07/01 00:00:00","NACIONAL","-0,00140564910807"
"2017","2017/07/01 00:00:00","QUITO ","-0,00269670595798"
"2017","2017/07/01 00:00:00","SANTO DOMINGO ","-0,00380261993582"
"2017","2017/07/01 00:00:00","SIERRA","-0,00191850984449"
"2017","2017/08/01 00:00:00","AMBATO","-0,00209056473724"
"2017","2017/08/01 00:00:00","COSTA ","0,00021251570891"
"2017","2017/08/01 00:00:00","CUENCA","-0,00377389616744"
"2017","2017/08/01 00:00:00","ESMERALDAS","-0,00103729643497"
"2017","2017/08/01 00:00:00","GUAYAQUIL ","0,00051466798576"
"2017","2017/08/01 00:00:00","LOJA","-0,00079692650884"
"2017","2017/08/01 00:00:00","MACHALA ","-0,00235980348571"
"2017","2017/08/01 00:00:00","MANTA ","0,00149447430391"
"2017","2017/08/01 00:00:00","NACIONAL","0,00011880160151"
"2017","2017/08/01 00:00:00","QUITO ","0,00132717348355"
"2017","2017/08/01 00:00:00","SANTO DOMINGO ","-0,00153911193011"
"2017","2017/08/01 00:00:00","SIERRA","0,00001419719574"
"2017","2017/09/01 00:00:00","AMBATO","0,00162886664487"
"2017","2017/09/01 00:00:00","COSTA ","-0,00269256978299"
"2017","2017/09/01 00:00:00","CUENCA","0,0007591803302"
"2017","2017/09/01 00:00:00","ESMERALDAS","-0,00053279590033"
"2017","2017/09/01 00:00:00","GUAYAQUIL ","-0,00276662944073"
"2017","2017/09/01 00:00:00","LOJA","0,00134535106793"
"2017","2017/09/01 00:00:00","MACHALA ","-0,00382153891061"
"2017","2017/09/01 00:00:00","MANTA ","-0,00243576855059"
"2017","2017/09/01 00:00:00","NACIONAL","-0,00153016125844"
"2017","2017/09/01 00:00:00","QUITO ","-0,0011670883373"
"2017","2017/09/01 00:00:00","SANTO DOMINGO ","-0,00352133081144"
"2017","2017/09/01 00:00:00","SIERRA","-0,00023240980021"
"2017","2017/10/01 00:00:00","AMBATO","-0,00251445257302"
"2017","2017/10/01 00:00:00","COSTA ","-0,00221783183492"
"2017","2017/10/01 00:00:00","CUENCA","-0,00070269924601"
"2017","2017/10/01 00:00:00","ESMERALDAS","-0,00082031319685"
"2017","2017/10/01 00:00:00","GUAYAQUIL ","-0,00280200096281"
"2017","2017/10/01 00:00:00","LOJA","-0,0008398645924"
"2017","2017/10/01 00:00:00","MACHALA ","-0,00042900067424"
"2017","2017/10/01 00:00:00","MANTA ","-0,00125275082468"
"2017","2017/10/01 00:00:00","NACIONAL","-0,00144501037016"
"2017","2017/10/01 00:00:00","QUITO ","-0,00006574422129"
"2017","2017/10/01 00:00:00","SANTO DOMINGO ","-0,00333089071963"
"2017","2017/10/01 00:00:00","SIERRA","-0,00058432952364"
"2017","2017/11/01 00:00:00","AMBATO","-0,00307831145864"
"2017","2017/11/01 00:00:00","COSTA ","-0,00393574617863"
"2017","2017/11/01 00:00:00","CUENCA","0,00069731813655"
"2017","2017/11/01 00:00:00","ESMERALDAS","-0,00350262222055"
"2017","2017/11/01 00:00:00","GUAYAQUIL ","-0,00406025549526"
"2017","2017/11/01 00:00:00","LOJA","-0,00339407444288"
"2017","2017/11/01 00:00:00","MACHALA ","0,00076859513502"
"2017","2017/11/01 00:00:00","MANTA ","-0,0077258617045"
"2017","2017/11/01 00:00:00","NACIONAL","-0,00273660660508"
"2017","2017/11/01 00:00:00","QUITO ","-0,00095466176182"
"2017","2017/11/01 00:00:00","SANTO DOMINGO ","0,00137679674057"
"2017","2017/11/01 00:00:00","SIERRA","-0,00140332510477"
"2017","2017/12/01 00:00:00","AMBATO","0,00233281427371"
"2017","2017/12/01 00:00:00","COSTA ","0,00224198393461"
"2017","2017/12/01 00:00:00","CUENCA","-0,0024193795241"
"2017","2017/12/01 00:00:00","ESMERALDAS","0,00103324414531"
"2017","2017/12/01 00:00:00","GUAYAQUIL ","0,00227444329291"
"2017","2017/12/01 00:00:00","LOJA","0,00014550715879"
"2017","2017/12/01 00:00:00","MACHALA ","0,00028187302994"
"2017","2017/12/01 00:00:00","MANTA ","0,00307306813272"
"2017","2017/12/01 00:00:00","NACIONAL","0,00179457811322"
"2017","2017/12/01 00:00:00","QUITO ","0,00195012679324"
"2017","2017/12/01 00:00:00","SANTO DOMINGO ","0,00317042475478"
"2017","2017/12/01 00:00:00","SIERRA","0,00129838702012"
"2018","2018/01/01 00:00:00","AMBATO","-0,00142978347674"
"2018","2018/01/01 00:00:00","COSTA ","0,00085856372441"
"2018","2018/01/01 00:00:00","CUENCA","0,00501027278634"
"2018","2018/01/01 00:00:00","ESMERALDAS","0,00594954415326"
